Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6848
conn2, flow1_conn2, 20.4497
conn3, flow1_conn3, 22.8307
conn4, flow1_conn4, 23.3643
conn5, flow1_conn5, 21.8816
