Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 24.9372
conn2, flow1_conn2, 19.7627
conn3, flow1_conn3, 19.3421
conn4, flow1_conn4, 22.3211
conn5, flow1_conn5, 19.6461
