Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.79
conn2, flow1_conn2, 19.3421
conn3, flow1_conn3, 21.7862
conn4, flow1_conn4, 19.92
conn5, flow1_conn5, 19.3796
