Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6848
conn2, flow1_conn2, 20.5758
conn3, flow1_conn3, 22.1729
conn4, flow1_conn4, 21.6448
conn5, flow1_conn5, 19.9599
