Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.0397
conn2, flow1_conn2, 21.7861
conn3, flow1_conn3, 19.6075
conn4, flow1_conn4, 21.8815
conn5, flow1_conn5, 20.2836
