Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 22.8306
conn2, flow1_conn2, 19.7235
conn3, flow1_conn3, 19.6075
conn4, flow1_conn4, 23.9806
conn5, flow1_conn5, 21.9776
