Throughput
Capacity (Gbps), Actual (Gbps), Utilization (%), Latency (Nanoseconds)
10, 1.95929, 19.5929, 1000

Egress buffer of leaf-switch-2
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
1048576, 2125, 7500, 51, 0, 0

Ingress buffer of spine-switch-4
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
1048576, 667, 1500, 51, 0, 0
