Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 21000, 16500, 27.2727, 4500, 5.00275, 5, 24586.9
flow-3, 24000, 18000, 33.3333, 6000, 5.35295, 5.40541, 24810.4
flow-2, 24000, 18000, 33.3333, 6000, 6.20858, 5.33224, 25150.9
