Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 21.5051
conn2, flow1_conn2, 21.1415
conn3, flow1_conn3, 19.6075
conn4, flow1_conn4, 19.9998
conn5, flow1_conn5, 21.3674
