Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 22.075
conn2, flow1_conn2, 22.8308
conn3, flow1_conn3, 19.7626
conn4, flow1_conn4, 24.2129
conn5, flow1_conn5, 20.1612
