Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.8017
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 23.0411
conn4, flow1_conn4, 22.3212
conn5, flow1_conn5, 19.8804
