Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6848
conn2, flow1_conn2, 19.7626
conn3, flow1_conn3, 28.4091
conn4, flow1_conn4, 23.0947
conn5, flow1_conn5, 21.413
