Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.96
conn2, flow1_conn2, 20.833
conn3, flow1_conn3, 19.6848
conn4, flow1_conn4, 25.6406
conn5, flow1_conn5, 20.5336
