Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 210000, 210000, 0, 0, 1.00641, 1.12208, 1.3944e+06
flow-3, 210000, 210000, 0, 0, 1.08115, 1.12298, 1.39328e+06
flow-2, 210000, 210000, 0, 0, 1.1439, 1.11479, 1.40352e+06
flow-4, 210000, 210000, 0, 0, 1.20848, 1.10671, 1.41375e+06
flow-5, 210000, 210000, 0, 0, 1.08801, 1.10803, 1.41208e+06
