Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 22.0748
conn2, flow1_conn2, 20.5758
conn3, flow1_conn3, 20.833
conn4, flow1_conn4, 22.7786
conn5, flow1_conn5, 19.6075
