Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.3249
conn2, flow1_conn2, 21.8338
conn3, flow1_conn3, 19.6848
conn4, flow1_conn4, 25.316
conn5, flow1_conn5, 23.6405
