Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.1612
conn2, flow1_conn2, 21.7388
conn3, flow1_conn3, 19.6848
conn4, flow1_conn4, 24.5696
conn5, flow1_conn5, 26.5954
