Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.2018
conn2, flow1_conn2, 19.3421
conn3, flow1_conn3, 22.5731
conn4, flow1_conn4, 20.9641
conn5, flow1_conn5, 22.883
