Throughput
Capacity (Gbps), Actual (Gbps), Utilization (%), Latency (Nanoseconds)
10, 0.00185064, 0.0185064, 1000

Egress buffer of pod-2_edge-2_host-2
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
4194304, 1, 1, 3496, 0, 0

Ingress buffer of pod-2_edge-2
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
4194304, 1, 1, 3496, 0, 0
