Time,from_ingress_queue_size,to_ingress_queue_size
0,256,nan
1,512,nan
190.735,256,nan
381.47,0,nan
1190.73,0,0
1381.47,0,256
1383.47,0,0
2000,256,0
2001,512,0
2190.73,256,0
2381.47,0,0
3190.73,0,256
3192.73,0,0
3381.47,0,256
3383.47,0,0
4574.69,256,0
4765.43,0,0
4957.16,256,0
5147.9,0,0
5765.43,0,0
6147.9,0,0
9149.39,256,0
9340.12,0,0
9532.86,256,0
9723.59,0,0
10340.1,0,0
10723.6,0,256
10725.6,0,0
13724.1,256,0
13725.1,512,0
13914.8,256,0
14105.6,0,0
14110.6,256,0
14111.6,512,0
14301.3,256,0
14492,0,0
14914.8,0,0
15105.6,0,256
15107.6,0,0
15301.3,0,256
15303.3,0,0
15492,0,256
15494,0,0
18298.8,256,0
18489.5,0,0
18681.2,256,0
18872,0,0
19062.7,256,0
19253.5,0,0
19444.2,256,0
19489.5,256,0
19634.9,0,0
19872,0,256
19874,0,0
20253.5,0,256
20255.5,0,0
20634.9,0,256
20636.9,0,0
22873.5,256,0
23064.2,0,0
23258.9,256,0
23449.7,0,0
23640.4,256,0
23831.1,0,0
24021.9,256,0
24064.2,256,0
24212.6,0,0
24449.7,0,256
24451.7,0,0
24831.1,0,256
24833.1,0,0
25212.6,0,256
25214.6,0,0
27448.2,256,0
27449.2,512,0
27638.9,256,0
27829.6,0,0
27836.6,256,0
28027.4,0,0
28218.1,256,0
28408.8,0,0
28599.6,256,0
28600.6,512,0
28638.9,512,0
28790.3,256,0
28829.6,256,256
28831.6,256,0
28981,0,0
29027.4,0,256
29029.4,0,0
29408.8,0,256
29410.8,0,0
29790.3,0,256
29792.3,0,0
29981,0,256
29983,0,0
32022.9,256,0
32213.6,0,0
32405.3,256,0
32596.1,0,0
32786.8,256,0
32977.5,0,0
33168.3,256,0
33213.6,256,0
33359,0,0
33549.7,256,0
33596.1,256,256
33598.1,256,0
33740.5,0,0
33931.2,256,0
33977.5,256,256
33979.5,256,0
34121.9,0,0
34359,0,256
34361,0,0
34740.5,0,256
34742.5,0,0
35121.9,0,256
35123.9,0,0
36597.6,256,0
36788.3,0,0
36983,256,0
37173.8,0,0
37364.5,256,0
37555.2,0,0
37746,256,0
37788.3,256,0
37936.7,0,0
38127.4,256,0
38173.8,256,256
38175.8,256,0
38318.2,0,0
38508.9,256,0
38555.2,256,256
38557.2,256,0
38699.6,0,0
38936.7,0,256
38938.7,0,0
39318.2,0,256
39320.2,0,0
39699.6,0,256
39701.6,0,0
41172.3,256,0
41363,0,0
41560.7,256,0
41561.7,512,0
41751.5,256,0
41942.2,256,0
42132.9,0,0
42323.7,256,0
42363,256,0
42514.4,0,0
42705.1,256,0
42751.5,256,256
42753.5,256,0
42895.9,0,0
42942.2,0,256
42944.2,0,0
43086.6,256,0
43132.9,256,256
43134.9,256,0
43277.3,0,0
43514.4,0,256
43516.4,0,0
43895.9,0,256
43897.9,0,0
44277.3,0,256
44279.3,0,0
45746.9,256,0
45937.7,0,0
46138.4,256,0
46329.2,0,0
46519.9,256,0
46710.6,0,0
46901.4,256,0
46937.7,256,0
47092.1,0,0
47282.8,256,0
47329.2,256,0
47473.6,0,0
47664.3,256,0
47710.6,256,256
47712.6,256,0
47855,0,0
48044.8,256,0
48092.1,256,256
48094.1,256,0
48235.5,0,0
48473.6,0,256
48475.6,0,0
48855,0,256
48857,0,0
49235.5,0,256
49237.5,0,0
50321.6,256,0
50512.4,0,0
50714.1,256,0
50904.8,0,0
51097.6,256,0
51288.3,0,0
51479.1,256,0
51512.4,256,0
51669.8,0,0
51860.5,256,0
51904.8,256,0
52051.3,0,0
52242,256,0
52243,512,0
52288.3,512,256
52290.3,512,0
52432.7,256,0
52622.5,512,0
52623.5,256,0
52669.8,256,256
52671.8,256,0
52814.2,0,0
53051.3,0,256
53053.3,0,0
53432.7,0,256
53434.7,0,0
53623.5,0,256
53625.5,0,0
53814.2,0,256
53816.2,0,0
54896.3,256,0
55087.1,0,0
55289.8,256,0
55480.5,0,0
55675.3,256,0
55676.3,512,0
55866,256,0
56056.7,256,0
56087.1,256,0
56247.5,0,0
56438.2,256,0
56480.5,256,0
56629,0,0
56819.7,256,0
56866,256,0
57010.4,0,0
57056.7,0,256
57058.7,0,0
57200.2,256,0
57247.5,256,256
57249.5,256,0
57390.9,0,0
57581.6,256,0
57629,256,256
57631,256,0
57772.4,0,0
58010.4,0,256
58012.4,0,0
58390.9,0,256
58392.9,0,0
58772.4,0,0
59471,256,0
59661.8,0,0
59864.5,256,0
60055.2,0,0
60251,256,0
60441.7,0,0
60632.4,256,0
60661.8,256,0
60823.2,0,0
61013.9,256,0
61055.2,256,0
61204.6,0,0
61395.4,256,0
61441.7,256,0
61586.1,0,0
61775.8,256,0
61823.2,256,0
61966.6,0,0
62157.3,256,0
62204.6,256,256
62206.6,256,0
62348.1,0,0
62538.8,256,0
62586.1,256,256
62588.1,256,0
62729.5,0,0
62966.6,0,256
62968.6,0,0
63348.1,0,0
63729.5,0,0
64045.7,256,0
64236.5,0,0
64439.2,256,0
64629.9,0,0
64825.7,256,0
65016.4,0,0
65208.1,256,0
65236.5,256,0
65398.9,0,0
65591.6,256,0
65629.9,256,0
65782.3,0,0
65973.1,256,0
66016.4,256,0
66163.8,0,0
66353.5,256,0
66398.9,256,0
66544.3,0,0
66735,256,0
66782.3,256,256
66784.3,256,0
66925.7,0,0
67116.5,256,0
67163.8,256,256
67165.8,256,0
67307.2,0,0
67544.3,0,256
67546.3,0,0
67925.7,0,0
68307.2,0,0
68620.4,256,0
68811.2,0,0
69013.9,256,0
69204.6,0,0
69400.4,256,0
69401.4,512,0
69591.1,256,0
69781.8,0,0
69783.8,256,0
69811.2,256,0
69974.6,0,0
70169.3,256,0
70204.6,256,0
70360,0,0
70550.8,256,0
70591.1,256,0
70741.5,0,0
70781.8,0,0
70931.2,256,0
70974.6,256,256
70976.6,256,0
71122,0,0
71312.7,256,0
71313.7,512,0
71360,512,256
71362,512,0
71503.4,256,0
71694.2,256,0
71741.5,256,256
71743.5,256,0
71884.9,0,0
72122,0,256
72124,0,0
72503.4,0,0
72694.2,0,0
72884.9,0,256
72886.9,0,0
73195.1,256,0
73385.9,0,0
73588.6,256,0
73779.3,0,0
73975.1,256,0
74165.8,0,0
74357.5,256,0
74385.9,256,0
74548.3,0,0
74739,256,0
74779.3,256,0
74929.7,0,0
75120.5,256,0
75165.8,256,0
75311.2,0,0
75548.3,0,0
75882.4,256,0
75929.7,256,0
76073.1,0,0
76263.9,256,0
76311.2,256,0
76454.6,0,0
76645.3,256,0
76836.1,0,0
77026.8,256,0
77073.1,256,0
77217.5,0,0
77454.6,0,0
77769.8,256,0
77836.1,256,0
77960.5,0,0
78163.3,256,0
78217.5,256,0
78354,0,0
78549.7,256,0
78740.5,0,0
78932.2,256,0
78960.5,256,0
79123,0,0
79313.7,256,0
79354,256,256
79356,256,0
79504.4,0,0
79696.2,256,0
79740.5,256,0
79886.9,0,0
80123,0,0
80457.1,256,0
80458.1,512,0
80504.4,512,0
80647.8,256,0
80838.6,256,0
80886.9,256,0
81029.3,0,0
81220,256,0
81410.8,0,0
81601.5,256,0
81647.8,256,0
81792.2,0,0
81838.6,0,0
82029.3,0,256
82031.3,0,0
82344.5,256,0
82410.8,256,0
82535.2,0,0
82740,256,0
82792.2,256,0
82930.7,0,0
83124.4,256,0
83315.2,0,0
83506.9,256,0
83535.2,256,0
83697.6,0,0
83888.4,256,0
83930.7,256,256
83932.7,256,0
84079.1,0,0
84271.9,256,0
84315.2,256,0
84462.6,0,0
84697.6,0,0
85031.8,256,0
85079.1,256,0
85222.5,0,0
85413.3,256,0
85462.6,256,0
85604,0,0
85794.7,256,0
85985.5,0,0
86176.2,256,0
86222.5,256,0
86366.9,0,0
86557.7,256,0
86604,256,0
86748.4,0,0
86940.1,256,0
86985.5,256,0
87130.9,0,0
87320.6,256,0
87366.9,256,0
87511.3,0,0
87702.1,256,0
87748.4,256,0
87892.8,0,0
88083.6,256,0
88130.9,256,0
88274.3,0,0
88465,256,0
88511.3,256,256
88513.3,256,0
88655.8,0,0
88846.5,256,0
88892.8,256,0
89037.3,0,0
89274.3,0,0
89606.5,256,0
89655.8,256,0
89797.2,0,0
89988,256,0
90037.3,256,0
90178.7,0,0
90369.4,256,0
90560.2,0,0
90750.9,256,0
90797.2,256,0
90941.6,0,0
91132.4,256,0
91178.7,256,0
91323.1,0,0
91515.8,256,0
91560.2,256,0
91706.6,0,0
91897.3,256,0
91941.6,256,0
92088,0,0
92278.8,256,0
92323.1,256,0
92469.5,0,0
92660.2,256,0
92706.6,256,0
92851,0,0
93041.7,256,0
93088,256,256
93090,256,0
93232.4,0,0
93423.2,256,0
93469.5,256,0
93613.9,0,0
93851,0,0
94181.2,256,0
94232.4,256,0
94371.9,0,0
94562.7,256,0
94613.9,256,0
94753.4,0,0
94944.1,256,0
94945.1,512,0
95134.9,256,0
95325.6,256,0
95371.9,256,0
95516.3,0,0
95707.1,256,0
95753.4,256,0
95897.8,0,0
96091.5,256,0
96134.9,256,0
96282.3,0,0
96325.6,0,0
96474,256,0
96516.3,256,256
96518.3,256,0
96664.7,0,0
96855.5,256,0
96897.8,256,0
97046.2,0,0
97236.9,256,0
97282.3,256,0
97427.7,0,0
97618.4,256,0
97664.7,256,256
97666.7,256,0
97809.1,0,0
97999.9,256,0
98046.2,256,0
98190.6,0,0
98427.7,0,0
98755.9,256,0
98809.1,256,0
98946.6,0,0
99137.3,256,0
99190.6,256,0
99328.1,0,0
99518.8,256,0
99709.6,0,0
99900.3,256,0
99946.6,256,0
100091,0,0
100282,256,0
100328,256,0
100472,0,0
100664,256,0
100710,256,0
100855,0,0
101045,256,0
101091,256,0
101235,0,0
101426,256,0
101472,256,0
101617,0,0
101808,256,0
101855,256,0
101998,0,0
102189,256,0
102235,256,0
102380,0,0
102571,256,0
102617,256,0
102761,0,0
102952,256,0
102998,256,0
103143,0,0
103334,256,0
103380,256,0
103524,0,0
103715,256,0
103761,256,0
103906,0,0
104096,256,0
104143,256,0
