Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 25.1254
conn2, flow1_conn2, 23.2014
conn3, flow1_conn3, 19.6847
conn4, flow1_conn4, 22.4717
conn5, flow1_conn5, 19.6075
