Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 21.3673
conn2, flow1_conn2, 20.1612
conn3, flow1_conn3, 19.6075
conn4, flow1_conn4, 22.9881
conn5, flow1_conn5, 19.6847
