Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6075
conn2, flow1_conn2, 20.0397
conn3, flow1_conn3, 20.7465
conn4, flow1_conn4, 23.8661
conn5, flow1_conn5, 23.364
