Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 21.5514
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 22.3712
conn4, flow1_conn4, 24.7523
conn5, flow1_conn5, 19.7236
