Flow id, Packet size (bytes), Data from conn (bytes), Sent (bytes), Delivered (bytes), Overhead (%), Retransmit size (bytes), Retransmit count, Sending rate (Gbps), Throughput (Gbps), FCT (ns)

conn1_flow1, 10000, 1000000, 1030000, 1000000, 3, 30000, 3, 22.9727, 22.3036, 334053

conn2_flow1, 10000, 1000000, 1030000, 1000000, 3, 30000, 3, 19.9538, 19.3726, 384593

conn3_flow1, 10000, 1000000, 1030000, 1000000, 3, 30000, 3, 23.981, 23.2825, 320007

conn4_flow1, 10000, 1000000, 1040000, 1000000, 4, 40000, 4, 22.9576, 22.0747, 337517

conn5_flow1, 10000, 1000000, 1030000, 1000000, 3, 30000, 3, 20.9089, 20.2999, 367025
