Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.8804
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 24.6302
conn4, flow1_conn4, 22.9354
conn5, flow1_conn5, 21.0081
