Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 21.0969
conn2, flow1_conn2, 19.6075
conn3, flow1_conn3, 19.9997
conn4, flow1_conn4, 20.2836
conn5, flow1_conn5, 21.8337
