Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.3796
conn2, flow1_conn2, 21.3216
conn3, flow1_conn3, 20.2427
conn4, flow1_conn4, 19.3421
conn5, flow1_conn5, 20.8766
