Throughput
Capacity, Actual, Utilization, Latency
10, 0, 0, 1000

Ingress buffer (host)
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
0, 667, 4194304, 4676, 6, 0.0012815

Egress buffer (switch)
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
0, 667, 4194304, 4681, 7306371813782872422, 1

