Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.5758
conn2, flow1_conn2, 22.9884
conn3, flow1_conn3, 19.6848
conn4, flow1_conn4, 21.7388
conn5, flow1_conn5, 23.7526
