Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6075
conn2, flow1_conn2, 21.1416
conn3, flow1_conn3, 21.0526
conn4, flow1_conn4, 20.1207
conn5, flow1_conn5, 19.7625
