Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.7626
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 20.8765
conn4, flow1_conn4, 22.2714
conn5, flow1_conn5, 34.6012
