Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 24.8134
conn2, flow1_conn2, 20.202
conn3, flow1_conn3, 19.8412
conn4, flow1_conn4, 25.8393
conn5, flow1_conn5, 19.6075
