Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.7038
conn2, flow1_conn2, 22.4715
conn3, flow1_conn3, 19.9598
conn4, flow1_conn4, 22.371
conn5, flow1_conn5, 19.6075
