Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.04592, 0.824278, 1.57955e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.00741, 0.823373, 1.58129e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.05452, 0.822803, 1.58374e+07
