Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 21000, 16500, 27.2727, 4500, 5.664, 4.90973, 25039
flow-3, 24000, 18000, 33.3333, 6000, 5.5929, 5.30868, 25262.5
flow-2, 24000, 18000, 33.3333, 6000, 6.09495, 5.19377, 25821.4
