Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.2837
conn2, flow1_conn2, 19.6075
conn3, flow1_conn3, 23.0412
conn4, flow1_conn4, 19.9998
conn5, flow1_conn5, 24.5093
