Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.161
conn2, flow1_conn2, 23.6962
conn3, flow1_conn3, 20.6182
conn4, flow1_conn4, 19.6075
conn5, flow1_conn5, 20.2017
