Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6848
conn2, flow1_conn2, 19.7626
conn3, flow1_conn3, 20.7466
conn4, flow1_conn4, 21.8341
conn5, flow1_conn5, 20.6609
