Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6075
conn2, flow1_conn2, 20.4496
conn3, flow1_conn3, 20.964
conn4, flow1_conn4, 20.161
conn5, flow1_conn5, 20.4915
