Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6075
conn2, flow1_conn2, 21.6449
conn3, flow1_conn3, 22.9881
conn4, flow1_conn4, 20.8765
conn5, flow1_conn5, 19.7625
