Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.0802
conn2, flow1_conn2, 20.8765
conn3, flow1_conn3, 20.2426
conn4, flow1_conn4, 19.6075
conn5, flow1_conn5, 20.833
