Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 22.8833
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 19.841
conn4, flow1_conn4, 19.7626
conn5, flow1_conn5, 20.5758
