Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 22500, 16500, 36.3636, 6000, 5.34407, 4.92112, 24981
flow-3, 24000, 18000, 33.3333, 6000, 5.28754, 5.32079, 25205
flow-2, 24000, 18000, 33.3333, 6000, 5.93158, 5.22787, 25653
