Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 22500, 16500, 36.3636, 6000, 5.06578, 5.04649, 24360.4
flow-3, 21000, 18000, 16.6667, 3000, 5.31021, 5.45455, 24586.9
flow-2, 25500, 18000, 41.6667, 7500, 6.78796, 5.40428, 24815.6
