Throughput
Capacity (Gbps), Actual (Gbps), Utilization (%), Latency (Nanoseconds)
50, 10.7469, 21.4937, 1000

Egress buffer of leaf-switch-6
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
1048576, 619, 4503, 7520, 0, 0

Ingress buffer of host-6
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
1048576, 427, 1500, 7520, 0, 0
