Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 21.1413
conn2, flow1_conn2, 19.8804
conn3, flow1_conn3, 19.6848
conn4, flow1_conn4, 23.9805
conn5, flow1_conn5, 28.0894
