Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.07825, 0.824223, 1.57966e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.06315, 0.823202, 1.58162e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.08944, 0.822748, 1.58385e+07
