Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.6182
conn2, flow1_conn2, 20.5758
conn3, flow1_conn3, 20.9201
conn4, flow1_conn4, 20.2017
conn5, flow1_conn5, 19.6075
