Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 25.8397
conn2, flow1_conn2, 21.3216
conn3, flow1_conn3, 19.9202
conn4, flow1_conn4, 19.6075
conn5, flow1_conn5, 24.2128
