Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.12923, 0.82451, 1.57911e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.05481, 0.823547, 1.58095e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.15735, 0.823383, 1.58262e+07
