Throughput
Capacity (Gbps), Actual (Gbps), Utilization (%), Latency (Nanoseconds)
100, 0.000549449, 0.000549449, 1000

Egress buffer of core-3
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
4194304, 1, 1, 1165, 0, 0

Ingress buffer of pod-1_aggr-2
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
4194304, 1, 1, 1165, 0, 0
