Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 22500, 16500, 36.3636, 6000, 6.00536, 4.95396, 24815.4
flow-3, 24000, 18000, 33.3333, 6000, 5.79014, 5.35607, 25039
flow-2, 24000, 18000, 33.3333, 6000, 6.46151, 5.26209, 25486.1
