Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.92
conn2, flow1_conn2, 21.3672
conn3, flow1_conn3, 26.1094
conn4, flow1_conn4, 23.1478
conn5, flow1_conn5, 19.6848
