Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.6184
conn2, flow1_conn2, 19.6847
conn3, flow1_conn3, 19.92
conn4, flow1_conn4, 19.6075
conn5, flow1_conn5, 20.7036
