Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.08
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 21.7388
conn4, flow1_conn4, 23.866
conn5, flow1_conn5, 19.9997
