Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.5693
conn2, flow1_conn2, 20.7038
conn3, flow1_conn3, 23.148
conn4, flow1_conn4, 22.9884
conn5, flow1_conn5, 20.161
