Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 23.2556
conn2, flow1_conn2, 19.8409
conn3, flow1_conn3, 19.6847
conn4, flow1_conn4, 19.6075
conn5, flow1_conn5, 24.6909
