Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 22.2219
conn2, flow1_conn2, 20.6611
conn3, flow1_conn3, 21.7863
conn4, flow1_conn4, 23.474
conn5, flow1_conn5, 19.6848
