Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 22500, 16500, 36.3636, 6000, 5.38718, 4.98822, 24645
flow-3, 24000, 18000, 33.3333, 6000, 5.38383, 5.39268, 24869
flow-2, 24000, 18000, 33.3333, 6000, 6.08028, 5.29725, 25317
