Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.05057, 1.20679, 1.07888e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.27559, 1.20685, 1.07883e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.08807, 1.20378, 1.08251e+07
