Throughput
Capacity, Actual, Utilization, Latency
100, 0, 0, 0

Ingress buffer (host)
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
0, 667, 1024000, 48, 0, 0

Egress buffer (switch)
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
0, 2628, 1024000, 48, 0, 0

