Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.2836
conn2, flow1_conn2, 23.9803
conn3, flow1_conn3, 19.9997
conn4, flow1_conn4, 21.505
conn5, flow1_conn5, 19.6075
