Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6075
conn2, flow1_conn2, 20.1204
conn3, flow1_conn3, 23.5844
conn4, flow1_conn4, 21.0968
conn5, flow1_conn5, 21.739
